longitude,latitude
-36.611908,-7.9479329
-36.613496,-7.9565523
-36.622686,-7.9695445
-36.623204,-7.9821167
-36.627885,-7.9864419
-36.62823,-8.0141062
-36.627885,-8.0557841
-36.634243,-8.0593438
-36.653825,-8.0704189
-36.65761,-8.0755943
-36.657864,-8.0761674
-36.657306,-8.0821123
-36.648667,-8.0827658
-36.647271,-8.0925248
-36.637018,-8.0932817
-36.627886,-8.1028927
-36.628645,-8.1110849
-36.640352,-8.1199451
-36.667877,-8.1243004
-36.689063,-8.1378042
-36.694497,-8.143901
-36.687083,-8.1557128
-36.708694,-8.1563441
-36.722841,-8.1509991
-36.725814,-8.1564828
-36.715814,-8.1673506
-36.722438,-8.1683681
-36.724005,-8.1725031
-36.742642,-8.1730242
-36.750175,-8.1757384
-36.753541,-8.1915125
-36.761602,-8.1963282
-36.775406,-8.1907556
-36.78787,-8.1898682
-36.79488,-8.1898157
-36.805811,-8.1954783
-36.812543,-8.2053285
-36.861734,-8.2224612
-36.879261,-8.2356791
-36.895982,-8.2408545
-36.908296,-8.253129
-36.923031,-8.2698641
-36.944979,-8.2752876
-36.947758,-8.2791543
-36.94734,-8.2910985
-36.951421,-8.2969343
-36.954956,-8.299385
-36.97805,-8.2974514
-36.991187,-8.3029884
-37.015377,-8.2921093
-37.02068,-8.2897062
-37.040144,-8.2664196
-37.081234,-8.2664089
-37.080652,-8.2411166
-37.066563,-8.2330338
-37.06745,-8.2301371
-37.080927,-8.2219261
-37.089924,-8.2312005
-37.10046,-8.2337415
-37.122946,-8.2091011
-37.126131,-8.1915319
-37.118692,-8.1804248
-37.118291,-8.1753867
-37.126483,-8.1737188
-37.141223,-8.177269
-37.160256,-8.1704354
-37.163452,-8.1587227
-37.151035,-8.1500765
-37.158645,-8.1389044
-37.153259,-8.1275023
-37.144203,-8.1250315
-37.142589,-8.1179799
-37.147849,-8.1001276
-37.143738,-8.0880007
-37.14554,-8.0822251
-37.156876,-8.0645681
-37.158123,-8.0512597
-37.14843,-8.035149
-37.149602,-8.0237736
-37.149685,-8.02285
-37.151825,-8.0094503
-37.16045,-7.9971885
-37.175341,-7.996894
-37.178424,-7.9906216
-37.185502,-7.9904795
-37.188306,-7.9829945
-37.193425,-7.9829024
-37.192706,-7.9606339
-37.207425,-7.9522365
-37.2129,-7.9549508
-37.21731,-7.9564268
-37.221468,-7.9624447
-37.219619,-7.9728274
-37.228813,-7.9726299
-37.230792,-7.9694327
-37.237372,-7.9733426
-37.247013,-7.969392
-37.263566,-7.968213
-37.277433,-7.9720146
-37.295606,-7.9649567
-37.303367,-7.9702481
-37.317024,-7.968101
-37.339814,-7.9798393
-37.341314,-7.9745646
-37.355902,-7.9759009
-37.35621,-7.9727662
-37.347953,-7.9554474
-37.350247,-7.9486295
-37.334761,-7.9430823
-37.317654,-7.9428058
-37.314733,-7.9359699
-37.309006,-7.934213
-37.308084,-7.9270965
-37.311431,-7.9216848
-37.308014,-7.9150223
-37.313289,-7.9114216
-37.3228,-7.9130338
-37.318797,-7.9089925
-37.307309,-7.9073436
-37.303682,-7.9042116
-37.287424,-7.9039125
-37.253414,-7.8802793
-37.244123,-7.8738816
-37.246898,-7.868215
-37.244956,-7.861621
-37.2504,-7.8536913
-37.24718,-7.8468401
-37.222123,-7.8422862
-37.228185,-7.8215546
-37.240492,-7.8231307
-37.243686,-7.8190381
-37.230207,-7.8131454
-37.230592,-7.8067773
-37.223028,-7.8040986
-37.217446,-7.8067222
-37.197988,-7.7989525
-37.191569,-7.7912059
-37.183066,-7.7907537
-37.175771,-7.7963647
-37.170699,-7.8002662
-37.171397,-7.7952077
-37.168286,-7.7951568
-37.159844,-7.7932527
-37.151981,-7.7798815
-37.156812,-7.7769048
-37.157063,-7.7730368
-37.138975,-7.7455543
-37.150629,-7.729069
-37.150528,-7.7159691
-37.154573,-7.7064406
-37.16107,-7.6980038
-37.174089,-7.6843319
-37.180147,-7.6671423
-37.195162,-7.6520998
-37.197352,-7.6454723
-37.196703,-7.6296188
-37.184134,-7.6158528
-37.18059,-7.6021791
-37.180552,-7.602031
-37.173258,-7.5879347
-37.1558,-7.5679182
-37.133764,-7.5500822
-37.121555,-7.5361566
-37.106136,-7.531165
-37.086227,-7.5178315
-37.068339,-7.5171466
-37.053854,-7.5046065
-37.043189,-7.5039519
-37.030447,-7.4984757
-37.026193,-7.4973627
-37.02602,-7.4972496
-37.025234,-7.4967357
-37.010593,-7.489595
-37.003285,-7.4964264
-36.984257,-7.4822997
-36.985455,-7.47564
-36.995485,-7.4726273
-36.994094,-7.4647489
-36.997342,-7.4594312
-37.010762,-7.4536736
-37.013209,-7.4450219
-37.021256,-7.4402352
-37.022833,-7.4360655
-37.023647,-7.4339057
-37.01454,-7.4304064
-37.017596,-7.4246115
-37.026009,-7.4225012
-37.013392,-7.4040622
-37.013734,-7.403831
-37.027956,-7.385903
-37.050019,-7.377627
-37.053217,-7.3795369
-37.069463,-7.3824225
-37.07298,-7.368314
-37.081429,-7.3635729
-37.085654,-7.358295
-37.097378,-7.3540072
-37.101895,-7.3566697
-37.106735,-7.353929
-37.121595,-7.350953
-37.128009,-7.3440406
-37.135346,-7.3467032
-37.140368,-7.3421642
-37.144975,-7.3350841
-37.157098,-7.3382525
-37.165372,-7.336634
-37.168141,-7.3320008
-37.168562,-7.3199904
-37.176956,-7.3095914
-37.196704,-7.2947081
-37.214206,-7.2913406
-37.232875,-7.2751276
-37.233642,-7.2744353
-37.260849,-7.2741991
-37.277794,-7.2752241
-37.288363,-7.2883278
-37.307843,-7.2892806
-37.313991,-7.2893994
-37.332624,-7.2897708
-37.346069,-7.3090049
-37.357313,-7.3231532
-37.349541,-7.3370671
-37.385743,-7.3567323
-37.40817,-7.3581427
-37.412681,-7.361912
-37.425542,-7.3529547
-37.431851,-7.3566966
-37.444785,-7.3607157
-37.465952,-7.358082
-37.47878,-7.3600244
-37.485924,-7.362106
-37.498069,-7.3668809
-37.486988,-7.3950927
-37.494702,-7.39906
-37.497011,-7.4035018
-37.499565,-7.4074022
-37.505723,-7.419198
-37.513669,-7.4247652
-37.514205,-7.4330723
-37.521735,-7.4395163
-37.527433,-7.4484186
-37.52862,-7.4601059
-37.527987,-7.4653485
-37.533096,-7.472991
-37.552566,-7.4796528
-37.571813,-7.4891509
-37.586758,-7.4991462
-37.609799,-7.5080693
-37.611402,-7.5186059
-37.619973,-7.5259171
-37.630407,-7.5325486
-37.64457,-7.5299158
-37.649856,-7.5303482
-37.659558,-7.5231748
-37.676663,-7.5356513
-37.682179,-7.5484134
-37.706535,-7.5506212
-37.710117,-7.5595632
-37.7066,-7.5695041
-37.71104,-7.5737904
-37.72106,-7.5819302
-37.72876,-7.5797674
-37.734978,-7.5972522
-37.741481,-7.59757
-37.744129,-7.6040482
-37.745734,-7.6093682
-37.755876,-7.6195589
-37.758007,-7.6341569
-37.764615,-7.6314194
-37.76727,-7.6575164
-37.767359,-7.6565867
-37.768012,-7.6566321
-37.768182,-7.6559342
-37.767427,-7.6558746
-37.768113,-7.6487108
-37.771946,-7.6482733
-37.776151,-7.6466657
-37.776388,-7.6347489
-37.780988,-7.627081
-37.790835,-7.6259808
-37.807998,-7.6439971
-37.843938,-7.6472092
-37.857186,-7.6520058
-37.869677,-7.6675948
-37.880626,-7.6836861
-37.897382,-7.6908633
-37.90334,-7.6980541
-37.903313,-7.6980862
-37.903354,-7.6981365
-37.892325,-7.7109741
-37.894363,-7.7136622
-37.913095,-7.7095088
-37.917302,-7.711766
-37.919946,-7.7131838
-37.920994,-7.713746
-37.923278,-7.7161366
-37.922379,-7.7236743
-37.943129,-7.7410726
-37.944705,-7.7464553
-37.947573,-7.7562585
-37.958455,-7.7660205
-37.96483,-7.7727228
-37.966702,-7.7743686
-37.971355,-7.7775963
-37.982996,-7.7726843
-37.990295,-7.7789129
-38.000747,-7.7789972
-38.005481,-7.7777986
-38.008174,-7.7669057
-38.012491,-7.7658423
-38.029942,-7.7498719
-38.039609,-7.7481557
-38.069506,-7.7723609
-38.075242,-7.7891619
-38.07351,-7.7935555
-38.075769,-7.8054201
-38.066332,-7.8177028
-38.069403,-7.8261534
-38.077096,-7.830616
-38.08058,-7.8292183
-38.083366,-7.8280994
-38.097267,-7.8273634
-38.120083,-7.8190104
-38.12418,-7.8130173
-38.122464,-7.8074709
-38.131185,-7.8039043
-38.131453,-7.795795
-38.14379,-7.7834418
-38.162431,-7.7799977
-38.162699,-7.7799899
-38.184017,-7.7955855
-38.205889,-7.8077236
-38.22195,-7.8204246
-38.235491,-7.8259947
-38.238597,-7.8307624
-38.257064,-7.8311006
-38.26497,-7.8280128
-38.276253,-7.8338561
-38.286819,-7.8302605
-38.297772,-7.8139833
-38.3026,-7.7884352
-38.295563,-7.7796244
-38.301278,-7.7687403
-38.299843,-7.7632321
-38.316785,-7.7646439
-38.302182,-7.7452408
-38.310904,-7.7391143
-38.315909,-7.7285095
-38.312055,-7.7163502
-38.317283,-7.7155614
-38.316231,-7.7091873
-38.3208,-7.6979947
-38.326712,-7.6937411
-38.330385,-7.6961837
-38.337224,-7.6936133
-38.344718,-7.6950333
-38.357522,-7.6771986
-38.361643,-7.6863404
-38.3701,-7.6926861
-38.370962,-7.6984518
-38.38228,-7.7075118
-38.403956,-7.7144791
-38.401228,-7.7205548
-38.409533,-7.7305298
-38.412512,-7.7301442
-38.427651,-7.7300732
-38.434242,-7.7204878
-38.450098,-7.7174086
-38.457109,-7.7181435
-38.464002,-7.7309278
-38.490547,-7.734698
-38.495825,-7.7388449
-38.496601,-7.7500683
-38.51663,-7.7493657
-38.529708,-7.7551448
-38.546216,-7.7494869
-38.560156,-7.7571285
-38.57213,-7.7515112
-38.574852,-7.7543745
-38.579056,-7.7466355
-38.589983,-7.7557188
-38.593652,-7.7543856
-38.597763,-7.7420718
-38.607601,-7.7395154
-38.607994,-7.7259843
-38.616742,-7.7135271
-38.625354,-7.708355
-38.626463,-7.6947621
-38.641343,-7.6865003
-38.642108,-7.677673
-38.651438,-7.6771185
-38.650735,-7.6686003
-38.658691,-7.6623488
-38.663622,-7.6575594
-38.669964,-7.6605196
-38.672808,-7.6588321
-38.678997,-7.6465945
-38.686766,-7.6350763
-38.696018,-7.6328392
-38.705432,-7.62208
-38.715137,-7.6219558
-38.717619,-7.6269245
-38.714999,-7.6163094
-38.718324,-7.6093921
-38.713048,-7.6083899
-38.711049,-7.5866705
-38.702639,-7.581058
-38.688842,-7.5822226
-38.67987,-7.5747597
-38.674493,-7.5693679
-38.65535,-7.5655797
-38.659156,-7.5606568
-38.653597,-7.554605
-38.656513,-7.5462302
-38.652736,-7.5397124
-38.651517,-7.5278397
-38.654683,-7.5222586
-38.6465,-7.5175775
-38.646021,-7.5019628
-38.630929,-7.4873667
-38.635849,-7.4750546
-38.641716,-7.4650043
-38.646198,-7.4633759
-38.644944,-7.4600557
-38.603352,-7.4576289
-38.602869,-7.4535952
-38.605828,-7.4446097
-38.5961,-7.4386674
-38.595044,-7.4339744
-38.584276,-7.4332149
-38.584523,-7.4163881
-38.596151,-7.4147926
-38.590409,-7.4012188
-38.583627,-7.3982409
-38.576507,-7.3766461
-38.561209,-7.3583013
-38.552237,-7.3406376
-38.549408,-7.3350349
-38.549108,-7.3258587
-38.550381,-7.3155016
-38.540136,-7.3062551
-38.534612,-7.2938304
-38.542657,-7.2784288
-38.54217,-7.2659391
-38.552125,-7.2635977
-38.55447,-7.2518947
-38.551987,-7.243516
-38.556957,-7.2397193
-38.583109,-7.2484202
-38.595138,-7.2465664
-38.60067,-7.2348042
-38.60545,-7.2369125
-38.615393,-7.2302233
-38.619442,-7.2207593
-38.623076,-7.2077078
-38.61982,-7.1970932
-38.624828,-7.1913591
-38.636576,-7.1937926
-38.644229,-7.183797
-38.673437,-7.1853295
-38.687855,-7.1901987
-38.68304,-7.1760181
-38.677155,-7.1709739
-38.676744,-7.1676098
-38.685219,-7.1613816
-38.675318,-7.1557595
-38.67496,-7.1438467
-38.67744,-7.1309729
-38.668568,-7.1173601
-38.662179,-7.1102168
-38.657179,-7.0943038
-38.659826,-7.0855817
-38.666713,-7.08172
-38.671476,-7.0705719
-38.677267,-7.0671403
-38.669874,-7.0477426
-38.673041,-7.0462684
-38.689826,-7.0402674
-38.691466,-7.0291776
-38.713542,-7.0181211
-38.717139,-7.0169794
-38.730608,-7.0120658
-38.751016,-6.9973493
-38.75871,-6.998499
-38.765024,-6.9939329
-38.760989,-6.9900921
-38.751913,-6.9886206
-38.742903,-6.9750414
-38.748101,-6.9667426
-38.74699,-6.9606181
-38.757326,-6.9582148
-38.765374,-6.9479757
-38.755742,-6.9401669
-38.757516,-6.9346554
-38.762434,-6.9265824
-38.758792,-6.9253167
-38.758952,-6.9166646
-38.765237,-6.9109522
-38.756304,-6.9036299
-38.730313,-6.8968518
-38.731557,-6.88931
-38.728682,-6.887414
-38.714037,-6.886185
-38.714186,-6.8768221
-38.709155,-6.874464
-38.700435,-6.8766407
-38.686716,-6.8658302
-38.678544,-6.8641042
-38.675442,-6.8618679
-38.677226,-6.8543664
-38.672299,-6.8470164
-38.67036,-6.8434088
-38.67797,-6.8345522
-38.675594,-6.8302506
-38.661813,-6.8237163
-38.657898,-6.8165993
-38.655645,-6.8142047
-38.654793,-6.8133006
-38.648463,-6.8074247
-38.635485,-6.8046594
-38.64235,-6.7917188
-38.640158,-6.7892346
-38.629495,-6.7899408
-38.617438,-6.7940173
-38.613953,-6.7824773
-38.62905,-6.7777481
-38.640293,-6.7640287
-38.652705,-6.7598031
-38.652428,-6.757091
-38.649997,-6.7522753
-38.657559,-6.7407991
-38.656001,-6.7302829
-38.666344,-6.7198481
-38.672898,-6.7067598
-38.670061,-6.7025874
-38.673175,-6.6972604
-38.664487,-6.6802289
-38.660608,-6.6788412
-38.662385,-6.6743572
-38.65199,-6.6732219
-38.647241,-6.6640355
-38.64699,-6.654247
-38.657106,-6.642329
-38.655288,-6.6305183
-38.649154,-6.6276254
-38.646684,-6.6160203
-38.629185,-6.6046221
-38.632664,-6.5905757
-38.642878,-6.5812174
-38.633106,-6.5692502
-38.632657,-6.5624772
-38.625686,-6.5580234
-38.626631,-6.5529942
-38.60711,-6.5295549
-38.610545,-6.532334
-38.616137,-6.5281853
-38.612313,-6.5132315
-38.594998,-6.5004826
-38.570435,-6.4702356
-38.569842,-6.4549165
-38.565681,-6.451544
-38.55643,-6.4476832
-38.555471,-6.4375505
-38.554291,-6.4328038
-38.524542,-6.4071239
-38.517935,-6.4087727
-38.526339,-6.3947681
-38.530859,-6.3931673
-38.542741,-6.402021
-38.551548,-6.3982081
-38.573439,-6.4038401
-38.57775,-6.4029242
-38.582382,-6.4003515
-38.581572,-6.3967731
-38.589339,-6.39562
-38.594153,-6.3969015
-38.602072,-6.389663
-38.594968,-6.3866109
-38.59249,-6.378287
-38.582988,-6.374085
-38.573132,-6.3749584
-38.5761,-6.3627329
-38.567378,-6.3615665
-38.565285,-6.3567344
-38.563333,-6.3560731
-38.54509,-6.3537986
-38.549875,-6.3507436
-38.545039,-6.3446299
-38.534133,-6.3419674
-38.516625,-6.3462757
-38.505447,-6.3565504
-38.494201,-6.3448587
-38.484941,-6.3401765
-38.481255,-6.3374141
-38.47501,-6.333287
-38.458412,-6.3302551
-38.476065,-6.3457688
-38.490559,-6.3661167
-38.483108,-6.3811544
-38.48626,-6.3987928
-38.465835,-6.3964511
-38.452089,-6.3925305
-38.448863,-6.3946165
-38.447985,-6.4033938
-38.441637,-6.4047433
-38.43837,-6.4099161
-38.426067,-6.4141651
-38.406059,-6.4102322
-38.403062,-6.409825
-38.401765,-6.4096003
-38.391575,-6.4162489
-38.388212,-6.4189909
-38.382994,-6.4247955
-38.381964,-6.432099
-38.375145,-6.4374205
-38.373689,-6.4558222
-38.363817,-6.4536832
-38.361002,-6.4620288
-38.355245,-6.4572626
-38.343828,-6.4566931
-38.339351,-6.4601673
-38.332817,-6.4582315
-38.328464,-6.4606973
-38.318282,-6.4738165
-38.316011,-6.4824613
-38.312836,-6.4883202
-38.312521,-6.4881747
-38.312034,-6.4889138
-38.308941,-6.489568
-38.297537,-6.4872478
-38.294055,-6.4894427
-38.288746,-6.5056585
-38.269873,-6.494482
-38.26144,-6.485187
-38.256558,-6.4832508
-38.252915,-6.4854638
-38.239255,-6.4803387
-38.229049,-6.483388
-38.227146,-6.4839893
-38.200579,-6.488321
-38.192291,-6.4983704
-38.173214,-6.4998739
-38.1612,-6.4991552
-38.147909,-6.4915293
-38.135545,-6.5185177
-38.120239,-6.5224224
-38.117085,-6.5227102
-38.098015,-6.5095325
-38.095425,-6.4936281
-38.083045,-6.4859296
-38.070893,-6.4639688
-38.066645,-6.4604813
-38.061964,-6.4594899
-38.05927,-6.4531719
-38.053982,-6.4537261
-38.05148,-6.4424478
-38.046375,-6.4409727
-38.043425,-6.443391
-38.043951,-6.4520177
-38.036284,-6.460034
-38.041101,-6.4712163
-38.0342,-6.4758891
-38.026786,-6.4747988
-38.021843,-6.4684979
-38.012974,-6.4688958
-38.019997,-6.4460473
-38.008253,-6.4322348
-38.014421,-6.4304347
-38.013723,-6.4274698
-37.989045,-6.4286785
-37.980287,-6.4271274
-37.979112,-6.4267358
-37.968706,-6.418786
-37.96805,-6.4051653
-37.955424,-6.3982498
-37.955234,-6.4081044
-37.945466,-6.4226628
-37.928145,-6.4216357
-37.919475,-6.4116892
-37.90156,-6.3997218
-37.890285,-6.4001782
-37.886278,-6.3970437
-37.88429,-6.3917192
-37.88854,-6.3872521
-37.888253,-6.3644128
-37.859856,-6.3749207
-37.854271,-6.3663599
-37.840673,-6.3613836
-37.844145,-6.3544004
-37.834289,-6.342429
-37.843224,-6.3331318
-37.83376,-6.3218225
-37.822702,-6.3178229
-37.814784,-6.3151871
-37.814565,-6.312356
-37.824059,-6.3060776
-37.81045,-6.2917021
-37.794547,-6.2890771
-37.771728,-6.2909922
-37.757692,-6.2908164
-37.757826,-6.2878253
-37.771451,-6.2731095
-37.770507,-6.2656806
-37.760546,-6.2541351
-37.776642,-6.2459194
-37.763096,-6.2411802
-37.762801,-6.2353821
-37.775646,-6.2313882
-37.763875,-6.2189444
-37.753109,-6.2144751
-37.753564,-6.198514
-37.742403,-6.1890205
-37.716438,-6.1792817
-37.709026,-6.1770493
-37.698212,-6.1866484
-37.680188,-6.1891929
-37.680121,-6.1891979
-37.646742,-6.1894377
-37.638506,-6.1798825
-37.616279,-6.1762431
-37.599943,-6.1740567
-37.585168,-6.1628716
-37.573801,-6.1588197
-37.573752,-6.1586696
-37.569651,-6.1554847
-37.560683,-6.1645777
-37.540026,-6.1659762
-37.536381,-6.152882
-37.521908,-6.1518372
-37.502922,-6.1521867
-37.503427,-6.1444429
-37.4894,-6.1444841
-37.483022,-6.1517272
-37.474127,-6.1487848
-37.458979,-6.1450486
-37.453944,-6.1201203
-37.445724,-6.112249
-37.425985,-6.1090439
-37.407841,-6.112829
-37.392215,-6.1082202
-37.38237,-6.0856009
-37.378815,-6.0851798
-37.371596,-6.0828261
-37.354466,-6.0865332
-37.335812,-6.0675069
-37.328855,-6.0647519
-37.309232,-6.0578077
-37.300626,-6.0503076
-37.295604,-6.0501429
-37.286949,-6.0580372
-37.27251,-6.0557503
-37.263612,-6.0464035
-37.256507,-6.0285191
-37.250646,-6.02596
-37.231893,-6.0276431
,
-37.158683,-4.9348906
-37.133545,-4.9383872
-37.120451,-4.9324284
-37.109615,-4.9255385
-37.09805,-4.9249709
-37.083563,-4.932606
-37.082449,-4.9297955
-37.057551,-4.9463793
-37.038828,-4.9511168
-37.029929,-4.9489649
-36.999373,-4.9312062
-36.981233,-4.9340677
-36.972102,-4.9313736
-36.964813,-4.9275605
-36.962592,-4.9197707
-36.921696,-4.9478191
-36.901348,-4.9509462
-36.881625,-4.9490605
-36.855118,-4.9720464
-36.818235,-5.0194424
-36.799409,-5.0388102
-36.750138,-5.0592002
-36.732661,-5.0598349
-36.735505,-5.0643277
-36.723075,-5.0754118
-36.712455,-5.0733584
-36.708653,-5.0653933
-36.704204,-5.065226
-36.700793,-5.0861549
-36.691564,-5.0933429
-36.688764,-5.0919117
-36.666467,-5.0855498
-36.628408,-5.0888048
-36.6197,-5.0762316
-36.606942,-5.0821359
-36.600841,-5.0807143
-36.596065,-5.0750956
-36.588239,-5.0801861
-36.558868,-5.0839723
-36.554778,-5.0808086
-36.527048,-5.0778136
-36.511482,-5.064546
-36.50181,-5.0616219
-36.437665,-5.068369
-36.405973,-5.0787913
-36.369493,-5.090743
-36.350311,-5.0875345
-36.344763,-5.0823403
-36.327183,-5.0883853
-36.309484,-5.0993666
-36.308467,-5.1029165
-36.289855,-5.087886
-36.277049,-5.09021
-36.273639,-5.0893546
-36.243742,-5.0958233
-36.192437,-5.0947438
-36.137687,-5.0934396
-36.122027,-5.089531
-36.099272,-5.076445
-36.078337,-5.0655053
-36.05866,-5.0629614
-36.036634,-5.0509407
-36.013265,-5.0489917
-36.000244,-5.0445508
-35.984558,-5.0464279
-35.980503,-5.0416165
-35.949565,-5.0441894
-35.9083,-5.0595129
-35.882626,-5.0677445
-35.852542,-5.0688029
-35.829001,-5.0749766
-35.802817,-5.0732575
-35.790839,-5.0770381
-35.784089,-5.0757993
-35.757769,-5.089178
-35.717865,-5.0973608
-35.708501,-5.1039846
-35.69751,-5.1024987
-35.645837,-5.11755
-35.635504,-5.1216052
-35.627494,-5.1203213
-35.618857,-5.1186029
-35.61707,-5.1122351
-35.571297,-5.1349247
-35.567443,-5.1361479
-35.531979,-5.144379
-35.509968,-5.1552009
-35.48812,-5.1595425
-35.465523,-5.1859245
-35.460534,-5.1968726
-35.451129,-5.2032527
-35.41819,-5.221818
-35.39621,-5.246506
-35.384701,-5.268163
-35.38357,-5.2699442
-35.379888,-5.2741038
-35.369058,-5.2935689
-35.359567,-5.3443522
-35.354084,-5.3586437
-35.339659,-5.3760979
-35.326082,-5.3813463
-35.321231,-5.3771981
-35.310145,-5.3918349
-35.31088,-5.4083468
-35.298498,-5.4268103
-35.293333,-5.427612
-35.289325,-5.4594529
-35.273088,-5.4793673
-35.265961,-5.482952
-35.261145,-5.4808488
-35.260574,-5.5002737
-35.258487,-5.5150041
-35.254599,-5.5198958
-35.249509,-5.5284805
-35.249583,-5.5431485
-35.244741,-5.5579002
-35.237829,-5.5677302
-35.227009,-5.5809226
-35.225189,-5.5967037
-35.227786,-5.6122895
-35.226651,-5.620585
-35.222253,-5.629514
-35.216888,-5.6305736
-35.219052,-5.6681935
-35.21439,-5.6818677
-35.205471,-5.6930601
-35.197985,-5.6931436
-35.193213,-5.6985186
-35.204855,-5.7409169
-35.203469,-5.7575814
-35.196572,-5.7597878
-35.193852,-5.7815152
-35.186297,-5.7929541
-35.183463,-5.7928992
-35.180947,-5.8018611
-35.179939,-5.8688193
-35.171406,-5.8823915
-35.166878,-5.884496
-35.161631,-5.8802747
-35.15471,-5.8839001
-35.15518,-5.8979776
-35.157572,-5.9234963
-35.154268,-5.9282378
-35.151948,-5.9528058
-35.1452,-5.9644101
-35.128982,-5.9678016
-35.121906,-5.9832231
-35.11393,-5.9882022
-35.113907,-5.9947336
-35.107091,-6.0063495
-35.111048,-6.0413009
-35.10752,-6.0540348
-35.097729,-6.0572158
-35.101818,-6.075665
-35.099898,-6.0847819
-35.098975,-6.1390599
-35.094772,-6.1817578
-35.091641,-6.1788214
-35.083694,-6.1897229
-35.078307,-6.2117696
-35.072335,-6.2218614
-35.067216,-6.221072
-35.060781,-6.2273016
-35.042295,-6.2276434
-35.037348,-6.2360692
-35.035003,-6.2862277
-35.030878,-6.3086255
-35.037223,-6.3145398
-35.030298,-6.3444635
-35.022383,-6.3625996
-35.018198,-6.3686599
-35.012115,-6.3709162
-35.007903,-6.3670919
-34.999541,-6.3708591
-34.992144,-6.3733684
-34.980355,-6.4035254
-34.972671,-6.4377687
-34.974168,-6.4489582
-34.968589,-6.4873084
-34.968833,-6.4901737
-34.971626,-6.4852873
-34.979744,-6.4901804
-34.992119,-6.5015425
-35.011168,-6.5061706
-35.018852,-6.503109
-35.028592,-6.5055701
-35.037014,-6.5171727
-35.057782,-6.5278385
-35.067196,-6.5247075
-35.095592,-6.4977252
-35.101709,-6.5001989
-35.103731,-6.5058927
-35.112599,-6.505165
-35.123503,-6.529908
-35.13268,-6.5358093
-35.145856,-6.5528066
-35.157534,-6.5517553
-35.170348,-6.5584396
-35.194055,-6.5503662
-35.199523,-6.5499911
-35.207358,-6.5437656
-35.218283,-6.5186521
-35.223509,-6.5162795
-35.224478,-6.5216801
-35.232397,-6.5318237
-35.253259,-6.5340576
-35.273266,-6.5435233
-35.274613,-6.543925
-35.302763,-6.5442003
-35.33082,-6.5443884
-35.341311,-6.5386643
-35.364559,-6.5120882
-35.379867,-6.5029743
-35.400796,-6.4916507
-35.407805,-6.4896313
-35.424018,-6.4887019
-35.442146,-6.4866396
-35.441775,-6.4825176
-35.442702,-6.4794246
-35.446744,-6.4868908
-35.460093,-6.4768259
-35.46427,-6.4827594
-35.479366,-6.4868405
-35.492028,-6.4801325
-35.495839,-6.4833073
-35.501456,-6.4778502
-35.514,-6.4782055
-35.525935,-6.4762734
-35.527142,-6.4793213
-35.533682,-6.4830797
-35.538003,-6.4799527
-35.540808,-6.4830166
-35.54674,-6.481914
-35.552145,-6.4908712
-35.558559,-6.4929288
-35.564841,-6.4918271
-35.564236,-6.4875163
-35.58143,-6.485844
-35.591757,-6.4772058
-35.592209,-6.4716777
-35.600233,-6.4606582
-35.616919,-6.4626806
-35.620423,-6.4573719
-35.636844,-6.4544362
-35.657308,-6.4458299
-35.663648,-6.4468776
-35.665202,-6.4505625
-35.671392,-6.4517714
-35.682017,-6.447976
-35.698225,-6.4629387
-35.7113,-6.4711415
-35.7219,-6.471713
-35.726235,-6.4696591
-35.741199,-6.4763513
-35.743604,-6.4739323
-35.75027,-6.4785388
-35.773367,-6.4828913
-35.779969,-6.4833231
-35.782673,-6.4834836
-35.817362,-6.4855412
-35.853133,-6.4876609
-35.870403,-6.4886841
-35.944225,-6.4930531
-35.965283,-6.4844066
-35.972282,-6.4875854
-35.977689,-6.4889527
-36.005389,-6.4811003
-36.007397,-6.4745689
-36.01225,-6.4739798
-36.008378,-6.4651667
-36.013326,-6.4550881
-36.036752,-6.4443124
-36.051289,-6.4322503
-36.061779,-6.4102931
-36.067266,-6.4151351
-36.073803,-6.4149192
-36.072748,-6.4104699
-36.080054,-6.405237
-36.086785,-6.4158836
-36.096145,-6.4202461
-36.096522,-6.4203069
-36.098612,-6.4199719
-36.103155,-6.4215947
-36.107514,-6.4263241
-36.110228,-6.4292279
-36.143791,-6.4253719
-36.174505,-6.4308118
-36.204227,-6.432267
-36.226574,-6.4340754
-36.249811,-6.4374069
-36.251202,-6.4044707
-36.262283,-6.4023223
-36.269134,-6.401935
-36.282959,-6.3974655
-36.29526,-6.3946078
-36.299283,-6.3821045
-36.296378,-6.3704579
-36.278517,-6.3494048
-36.279175,-6.3176754
-36.279912,-6.3089096
-36.287086,-6.3011125
-36.295019,-6.2921552
-36.30763,-6.2815463
-36.343503,-6.302279
-36.344027,-6.3025827
-36.362643,-6.3100267
-36.3946,-6.2940228
-36.430344,-6.3623023
-36.44482,-6.3622227
-36.448824,-6.3619982
-36.499886,-6.3582121
-36.504415,-6.3864978
-36.507529,-6.4001635
-36.531008,-6.4521178
-36.530862,-6.4718776
-36.528248,-6.4793302
-36.525884,-6.5012072
-36.51931,-6.502596
-36.482668,-6.5195838
-36.479305,-6.5399151
-36.469228,-6.5491417
-36.462737,-6.5502963
-36.462293,-6.5503757
-36.449211,-6.5539597
-36.444428,-6.5583651
-36.441208,-6.5994819
-36.435895,-6.6259229
-36.438259,-6.6293284
-36.449386,-6.6242426
-36.460555,-6.6344384
